Time (s),Measured Speed (RPM),Set Point (Slider),PWM Value
10.399999999999979,1395.0,1328,210.6625194401244
10.499999999999979,1362.5,1328,210.6625194401244
10.599999999999978,1320.0,1328,210.6625194401244
10.699999999999978,1300.0,1328,210.6625194401244
10.799999999999978,1285.0,1328,210.6625194401244
10.899999999999977,1280.0,1328,210.6625194401244
10.999999999999977,1285.0,1328,210.6625194401244
11.099999999999977,1300.0,1328,210.6625194401244
11.199999999999976,1310.0,1328,210.6625194401244
11.299999999999976,1300.0,1328,210.6625194401244
11.399999999999975,1342.5,1328,210.6625194401244
11.499999999999975,1345.0,1328,210.6625194401244
11.599999999999975,1360.0,1328,210.6625194401244
11.699999999999974,1367.5,1328,210.6625194401244
11.799999999999974,1357.5,1328,210.6625194401244
11.899999999999974,1337.5,1328,210.6625194401244
11.999999999999973,1362.5,1328,210.6625194401244
12.099999999999973,1322.5,1328,210.6625194401244
12.199999999999973,1325.0,1328,210.6625194401244
12.299999999999972,1345.0,1328,210.6625194401244
12.399999999999972,1347.5,1328,210.6625194401244
12.499999999999972,1315.0,1328,210.6625194401244
12.599999999999971,1370.0,1328,210.6625194401244
12.69999999999997,1340.0,1328,210.6625194401244
12.79999999999997,1352.5,1328,210.6625194401244
12.89999999999997,1307.5,1328,210.6625194401244
12.99999999999997,1317.5,1328,210.6625194401244
13.09999999999997,1312.5,1328,210.6625194401244
13.199999999999969,1300.0,1328,210.6625194401244
13.299999999999969,1292.5,1328,210.6625194401244
13.399999999999968,1315.0,1328,210.6625194401244
13.499999999999968,1305.0,1328,210.6625194401244
13.599999999999968,1280.0,531,84.23328149300156
13.699999999999967,1267.5,363,57.58320373250388
13.799999999999967,1227.5,447,70.90824261275272
13.899999999999967,1102.5,475,75.34992223950233
13.999999999999966,955.0,475,75.34992223950233
14.099999999999966,777.5,475,75.34992223950233
14.199999999999966,615.0,475,75.34992223950233
14.299999999999965,465.0,475,75.34992223950233
14.399999999999965,415.0,475,75.34992223950233
14.499999999999964,402.5,475,75.34992223950233
14.599999999999964,422.5,475,75.34992223950233
14.699999999999964,485.0,475,75.34992223950233
14.799999999999963,515.0,475,75.34992223950233
14.899999999999963,547.5,475,75.34992223950233
14.999999999999963,550.0,475,75.34992223950233
15.099999999999962,542.5,475,75.34992223950233
15.199999999999962,505.0,475,75.34992223950233
15.299999999999962,477.5,475,75.34992223950233
15.399999999999961,450.0,475,75.34992223950233
15.499999999999961,437.5,475,75.34992223950233
15.59999999999996,437.5,475,75.34992223950233
15.69999999999996,457.5,475,75.34992223950233
15.79999999999996,472.5,475,75.34992223950233
15.89999999999996,487.5,475,75.34992223950233
15.99999999999996,505.0,475,75.34992223950233
16.09999999999996,492.5,475,75.34992223950233
16.19999999999996,487.5,475,75.34992223950233
16.29999999999996,490.0,475,75.34992223950233
16.399999999999963,465.0,475,75.34992223950233
16.499999999999964,470.0,475,75.34992223950233
16.599999999999966,480.0,475,75.34992223950233
16.699999999999967,460.0,475,75.34992223950233
16.79999999999997,460.0,475,75.34992223950233
16.89999999999997,475.0,475,75.34992223950233
16.99999999999997,460.0,475,75.34992223950233
17.099999999999973,465.0,475,75.34992223950233
17.199999999999974,485.0,475,75.34992223950233
17.299999999999976,482.5,475,75.34992223950233
17.399999999999977,482.5,475,75.34992223950233
17.49999999999998,487.5,475,75.34992223950233
17.59999999999998,475.0,475,75.34992223950233
17.69999999999998,467.5,475,75.34992223950233
17.799999999999983,467.5,475,75.34992223950233
17.899999999999984,470.0,475,75.34992223950233
17.999999999999986,470.0,475,75.34992223950233
18.099999999999987,482.5,475,75.34992223950233
18.19999999999999,477.5,475,75.34992223950233
18.29999999999999,485.0,475,75.34992223950233
18.39999999999999,480.0,475,75.34992223950233
18.499999999999993,475.0,475,75.34992223950233
18.599999999999994,480.0,475,75.34992223950233
18.699999999999996,477.5,475,75.34992223950233
18.799999999999997,470.0,475,75.34992223950233
18.9,472.5,475,75.34992223950233
19.0,472.5,475,75.34992223950233
19.1,470.0,475,75.34992223950233
19.200000000000003,482.5,475,75.34992223950233
19.300000000000004,490.0,475,75.34992223950233
19.400000000000006,487.5,475,75.34992223950233
19.500000000000007,480.0,475,75.34992223950233
19.60000000000001,472.5,475,75.34992223950233
19.70000000000001,470.0,475,75.34992223950233
19.80000000000001,452.5,475,75.34992223950233
19.900000000000013,462.5,475,75.34992223950233
20.000000000000014,480.0,475,75.34992223950233
20.100000000000016,482.5,475,75.34992223950233
20.200000000000017,477.5,475,75.34992223950233
20.30000000000002,487.5,475,75.34992223950233
